density_sq_km,land_sq_km,water_sq_km,childcnt,conservative,liberal,ownrent,income,dem_performance_pct,persuasion_pct,turnout_pct,age,earliest_reg_date,sex,vote_g2008,vote_g2010,vote_g2012,vote_p2004party_d,vote_p2004party_r,vote_p2006party_d,vote_p2006party_r,vote_p2008party_d,vote_p2008party_r,vote_p2009party_d,vote_p2009party_r,vote_p2010party_d,vote_p2010party_r,vote_p2011party_d,vote_p2011party_r,vote_p2012party_d,vote_p2012party_r,vote_pp2004party_d,vote_pp2004party_r,vote_pp2008party_d,vote_pp2008party_r,vote_pp2012party_d,vote_pp2012party_r,hh_vote_p2004party_d_num,hh_vote_p2004party_r_num,hh_vote_p2006party_d_num,hh_vote_p2006party_r_num,hh_vote_p2008party_d_num,hh_vote_p2008party_r_num,hh_vote_p2009party_d_num,hh_vote_p2009party_r_num,hh_vote_p2010party_d_num,hh_vote_p2010party_r_num,hh_vote_p2011party_d_num,hh_vote_p2011party_r_num,hh_vote_p2012party_d_num,hh_vote_p2012party_r_num,hh_vote_pp2004party_d_num,hh_vote_pp2004party_r_num,hh_vote_pp2008party_d_num,hh_vote_pp2008party_r_num,obama08_minus_kerry,random_var,support,obama08_pct_mean,catowner_1,lib_donor,id,boatownr_1,apparel_1,bankcard_1,bookmusc_1,environm_1,contbrel_1,outdgrdn_1,electrnc_1,donrever_1,golf_1,outdoor_1,stockbnd_1,smarstat_s,smarstat_m,veteran_1,cen_advcnddegreepcnt,cen_armedforcespct,cen_avgtrvltime,cen_blackpcnt,cen_childrenpcnt,cen_collegepcnt,cen_hisppcnt,cen_i_art_ent_rec_srvspr,cen_i_farmingprct,cen_i_miningprct,cen_i_utilitiesprct,cen_i_wholesaletrprct,cen_medianincome,cen_ruralpcnt,cen_singlemomspcnt,cen_unemprate,cen_urbanpcnt,state_region,ethnicity
979.3804,1.330433,0,"1","099","095","9",113000,37.3,,32.3,39,"2001-05-11","F",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,39,0,.9349373,0,0,114634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.1166464,.1986456,25.08663,.0489297,.5493976,.3098421,.0038226,.0306644,0,0,0,.032368,73188,0,.0120482,0,1,"Region 5","W"
1699.6771,.71543,0,"0","108","155","9",113000,45.6,,47,48,"1996-10-04","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,50.3,1,.4085884,0,0,110120,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,.0887755,.1622984,22.02332,.0936455,.2122642,.2387755,0,.0246305,0,0,0,.044335,44265,0,.0400943,0,1,"Region 1","W"
3913.8998,.282874,.07457,"0","090","169","9",113000,66.1,,38.7,39,"2000-10-10","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4,63.5,0,.972977,0,0,115196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2719935,.202381,29.12908,.3406433,.0386625,.2671509,.0175439,.0377868,0,0,0,.0080972,50195,0,.030303,.043202,1,"Region 4","B"
43.555409,36.275632,0,"0","112","088","9",113000,34.4,,37.1,57,"1998-10-01","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,35.3,0,.9711807,0,0,111817,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,.077821,.1694915,38.07702,.0805327,.3712687,.0817121,.0348763,0,.0301887,0,.0301887,.0075472,62273,1,.0671642,.0375303,0,"Region 2","W"
199.51255,16.133646,15.307985,"1","099","095","9",113000,51.1,,38.6,38,"2005-10-28","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.1,56.7,1,.7299276,0,0,112779,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.0865175,.3204434,28.93716,.528081,.6002004,.1907751,.0227812,.0104361,0,0,.0089452,.0186359,52254,.0060117,.1217435,.0306583,.9939883,"Region 3","B"
41.970219,32.570714,0,"3","118","072","9",113000,30.8,,55.7,41,"2004-10-04","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.3,0,.8503201,0,0,112619,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.0337637,.1488203,27.25953,.0051699,.2310469,.0764647,0,.0100719,.0489209,0,.0172662,.0561151,39324,1,.0126354,.0333797,0,"Region 1","W"
646.74601,7.277973,0,"0","119","096","9",113000,41.6,,38.9,32,"2006-02-21","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,14.8,49.8,1,.4787757,0,0,112650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.1301542,.1394021,39.51714,.0276184,.6078965,.3646468,.048226,.0032428,0,0,.0158087,.0336441,83708,0,.0204221,.0138944,1,"Region 2","H"
825.971,.750019,.027248,"0","131","110","9",113000,61.8,,35.6,96,"1984-01-04","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.8,69.5,0,.8619424,0,0,111643,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.0813705,.1187123,23.44226,.0713128,.3208333,.1841542,0,0,0,.0165094,.0141509,.0400943,70769,0,.0291667,.0363636,1,"Region 1","W"
2047.4776,.469358,0,"1","131","110","9",113000,62.3,,33.5,49,"1994-03-27","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,67.3,0,.5981312,0,0,114764,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,.0967239,.2300752,33.02206,.1652452,.5696595,.4040562,.0682303,.0236364,0,0,0,0,103502,0,.1578947,0,1,"Region 4","W"
48.387347,61.623477,.128204,"0","118","072","9",113000,33.3,,45.6,52,"2008-10-06","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6.1,34.3,0,.84021,0,0,111944,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,.0704,.2134615,39.13542,.0411845,.3960396,.2197333,.0292716,.0166113,.0093023,0,.020598,.0079734,66917,.8808714,.0059406,.0234326,.1191287,"Region 2","W"
2263.4011,.340196,0,"0","132","105","9",113000,71.7,,58,61,"1987-02-12","F",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-2.1,66,1,.1054021,0,0,114588,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,.3417721,.0650995,26.89087,.015748,.4012945,.3616636,.1614173,.0626398,0,0,0,.0425056,76523,0,.0194175,0,1,"Region 4","W"
855.1201,4.177191,0,"0","131","110","9",113000,40.8,,35,50,"2003-11-05","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.6,42,1,.2928449,0,0,113755,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,.0762489,.3846774,27.86601,.1356728,.5095652,.2248028,.0187897,.0222772,.009901,0,0,.0160891,63536,0,.0321739,.0167653,1,"Region 5","W"
86.12499,21.143689,0,"0","131","110","9",114000,54.9,,58.8,62,"1996-11-08","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,51.4,1,.041602,0,0,110571,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,.2735769,.0890093,18.93895,0,.5404959,.259983,0,.0155039,.004845,0,0,.0271318,52083,.5653348,.0247934,.0346118,.4346652,"Region 6","W"
913.35716,3.263508,.027647,"0","132","105","9",114000,31.9,,72.5,81,"1976-09-10","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,29.8,0,.0224439,0,0,113002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,.3295,.1648456,18.08084,.0145406,.4135747,.4065,0,.0310469,0,0,.0101083,.0223827,90089,0,.0262443,.0050287,1,"Region 1","W"
34.471624,25.918188,.393308,"1","112","088","8",114000,36.3,,40.6,57,"1984-01-26","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,37.9,0,.3700331,0,0,114456,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,.06469,.1149871,24.87879,.1242171,.3232044,.0673854,0,0,.0200803,.0100402,.0080321,.0220884,42069,.8559499,.038674,.0879121,.1440501,"Region 6","W"
479.95269,16.13284,0,"3","119","096","9",114000,51.1,,43.2,49,"2000-01-31","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,55.5,1,.4342737,0,0,112701,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,.1573593,.1246032,34.67266,.0702834,.5272943,.4285714,.0560472,.0082171,0,0,.002241,.0321215,85813,.0182121,.0640823,.0126644,.9817879,"Region 2","W"
367.60278,13.719153,.287814,"2","099","095","9",114000,57.8,,35.8,46,"2001-11-08","M",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.9,57,1,.3176216,0,0,114482,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.0729133,.3521514,30.46142,.3622187,.5783582,.2462424,.0274378,.0150305,0,0,.0169093,.0098638,60448,.1983814,.0366915,.0203925,.8016186,"Region 5","B"
71.472817,26.220244,.405263,"0","118","072","8",114000,36.5,,41.9,57,"1983-08-31","F",1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2,0,3.6,33,1,.5546691,0,0,112745,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,.0504886,.264066,35.0392,.1307223,.4697885,.1083062,.0162767,.0547945,.0105374,0,.0210748,.0073762,50270,1,.0362538,.0381316,0,"Region 3","U"
844.74482,2.018361,0,"1","131","110","9",114000,29.8,,36.5,61,"1998-07-24","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.3,27,0,.8795922,0,0,114198,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,.0614948,.2348936,24.79442,.1137184,.4238179,.1561022,.034296,.0309423,.0042194,0,0,.02391,63277,0,.0262697,.0318237,1,"Region 5","W"
9.1582384,64.619434,2.096453,"0","124","073","9",114000,45,,48.9,67,"1968-10-04","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.2,44.3,0,.1517188,0,0,115375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.0344037,.1604167,26.24422,.0170068,.2798354,.1559633,.0493197,0,0,0,0,0,36480,1,.0246914,.0617647,0,"Region 6","W"
53.086726,27.32645,.401762,"0","131","110","9",114000,61,,62,52,"2002-01-22","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,60.2,1,.7841579,0,0,115280,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.3995902,.1142596,18.27497,.0483444,.455408,.2704918,0,.0273632,.0074627,0,0,.028607,85927,.7596027,.1157495,.0451306,0,"Region 1","W"
26.595962,22.300493,.334522,"0","125","099","9",114000,27.7,,39.9,66,"1982-10-02","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,28.7,0,.2422886,0,0,112206,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,.1089325,.1666667,28.10658,.1525424,.3148148,.1721133,0,0,.0282132,0,0,.1410658,71250,1,0,.0391566,0,"Region 1","W"
370.65206,1.818417,0,"0","131","110","9",,40.1,,56,26,"2009-10-05","F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,35.8,0,.8764563,0,0,113508,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,.2772467,.1372913,21.60714,.0074627,.2745098,.3499044,0,0,0,0,.0164474,.0197368,64000,0,0,.0253165,0,"Region 6","W"
13.317089,117.0276,.040029,"0","112","088","8",114000,60.2,,32.2,62,"1991-09-21","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.4,61.9,1,.314111,0,0,115250,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,.0156971,.1051364,29.96496,.4617756,.2770492,.0637119,.0086313,.0043478,.0637681,.0028986,.0144928,.0391304,30400,1,.0442623,.0416667,0,"Region 3","B"
35.475622,42.761759,0,"0","118","072","8",,40.4,,46.8,56,"2000-12-15","M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,37,1,.0869358,0,0,113840,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,.0842199,.1451209,25.8112,.0439122,.22,.1303191,.001996,.0361757,.0219638,.0142119,.0361757,.0465116,53750,1,.015,.0325,0,"Region 6","W"
2268.1696,1.034775,.068758,"0","132","105","9",114000,58.1,,41.2,64,"1974-10-03","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60.7,1,.5579408,0,0,110459,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,.2854123,.1291457,24.86781,.0784072,.2190636,.448203,.0406404,.0103226,0,0,.0058065,.0064516,88158,0,.0242475,.039653,1,"Region 4","W"
760.53397,7.697124,.465562,"0","131","110","9",114000,47.5,,38.3,59,"2002-11-18","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,50.6,1,.117103,0,0,111107,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,.1519924,.2417191,23.23334,.2717235,.3189066,.2452875,.025124,.0056426,0,.0028213,.0053292,.0253918,50154,0,.0561883,.0305556,1,"Region 5","B"
1414.7481,.489133,0,"0","114","156","9",114000,65.3,,61.6,29,"2004-11-30","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,-1.2,60.3,0,.7221171,0,0,115041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.477327,.1894273,28.50333,0,.3679654,.4009547,0,.023569,0,0,0,.010101,143581,0,0,.0314465,1,"Region 4","W"
1973.9881,1.725441,0,"3","114","156","9",114000,58.1,,41.2,48,"2001-08-28","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60.7,0,.2066232,0,0,114391,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,.3775871,.1298459,29.33924,.0566647,.6850716,.3785967,.0167352,.0050819,0,0,.0079051,.0220215,130043,0,.0245399,.0247797,1,"Region 4","W"
877.93986,2.943254,0,"1","112","088","9",114000,40.9,,53.9,36,"2005-12-15","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.3,41,0,.3602294,0,0,113784,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.0650589,.1565836,28.37378,.0774837,.3195564,.3095906,.0291523,.0199485,0,.0032175,.015444,.0353925,60119,0,.1018145,.0232558,1,"Region 1","W"
795.35433,7.822962,.002481,"1","112","088","9",114000,37.8,,43.8,45,"2002-09-16","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,41,0,.1794422,0,0,112837,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,.0608719,.1573592,28.55414,.0321382,.4701738,.1775651,.0226098,.0145645,.0046606,.0075736,.002039,.0300029,55919,.0024225,.054016,.0209989,.9975775,"Region 2","W"
1151.3484,2.6759,.079999,"0","095","109","9",114000,64.8,,39.4,40,"2001-05-08","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,70.7,1,.3317097,0,0,112848,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,.1193151,.326813,28.89425,.6012442,.4450704,.1894061,.0351477,.0062198,0,0,0,.0207325,51728,0,.0723005,.0298329,1,"Region 5","W"
128.18473,10.601887,0,"0","108","155","9",115000,36.4,,38.8,56,"2000-03-14","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.9,40.8,0,.5884818,0,0,111989,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,.1894954,.1117534,21.14254,.0145138,.2945206,.3635427,.0159652,.0331492,0,0,.0430939,.0430939,74118,.1538462,0,.0087623,.8461539,"Region 1","W"
140.78711,14.688164,.050401,"0","118","072","9",115000,33.1,,57.8,54,"2001-02-14","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,31.4,0,.8812056,0,0,112049,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.0510899,.1458333,28.67961,.0862482,.4176245,.1689373,0,.0104754,.0072522,0,.0306205,.0483481,66198,1,.0421456,.0079302,0,"Region 1","W"
,,,"0","112","088","8",115000,58.3,,33.7,58,"1972-10-07","M",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8,62.1,0,.626622,0,0,110285,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,.0710931,.1240076,33.88995,.1169018,.2978091,.1144321,.0037432,.011653,.032443,.003174,.013722,.022247,39017,1,.0486446,.0268922,0,"Region 3","B"
691.77434,3.761718,.019862,"1","099","095","9",115000,42.7,,35.9,33,"1999-08-31","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,48.7,0,.299136,0,0,114055,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.0698433,.1920838,39.14771,.0754932,.615,.2284595,.0553869,.0095433,0,.0054533,.0156783,.0218132,71071,0,.0625,.022,1,"Region 2","W"
682.44011,2.931175,.345303,"1","131","110","9",115000,33.9,,51.9,48,"2006-11-08","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,30.8,0,.5457316,0,0,110382,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,.2035176,.251462,21.96087,.0044189,.3349169,.1802764,.012373,.0068259,0,0,.024744,.0494881,64872,0,.0296912,.0258065,1,"Region 5","W"
128.18473,10.601887,0,"0","108","155","9",115000,36.4,,38.8,54,"2000-01-31","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,10.9,40.8,0,.4229279,0,0,114749,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,.1894954,.1117534,21.14254,.0145138,.2945206,.3635427,.0159652,.0331492,0,0,.0430939,.0430939,74118,.1538462,0,.0087623,.8461539,"Region 1","W"
847.10124,.749067,.244911,"0","099","139","9",115000,72.9,,43.4,64,"1980-10-02","F",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,9.1,79.8,1,.8822857,0,0,113434,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,.2428161,.1418637,19.7871,0,.2622549,.4152299,0,.0408602,0,0,.0150538,.0172043,74630,0,0,0,1,"Region 1","W"
680.67634,7.436721,0,"0","131","110","9",115000,40.7,,32.5,62,"1999-09-22","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.9,41.8,1,.7624272,0,0,111507,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,.2419777,.310416,23.20948,.1094429,.5179211,.2586772,.0292375,.0084854,0,0,0,.0313958,76304,0,.0495818,.0182815,1,"Region 5","B"
25.824307,75.65296,.012187,"1","118","072","9",115000,40.8,,47.9,67,"2009-09-11","M",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,40.7,0,.714582,0,0,112563,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,.0659259,.1038697,19.81265,.0148186,.3406594,.1281482,.0030659,.0144578,0,0,.0240964,.0421687,30000,.5738375,.1153846,.0663667,0,"Region 6","W"
695.37468,3.924503,0,"2","119","096","9",115000,53.8,,43,47,"2000-03-15","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7,53.9,1,.3499556,0,0,115387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.2660944,.1637294,27.77658,.0142429,.6046512,.4101778,.0243628,.008316,0,0,0,.029106,132062,0,.0297158,.0088616,1,"Region 4","W"
779.1763,3.579421,0,"0","099","095","9",115000,40.4,,40.3,49,"2008-10-06","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.5,39.4,1,.3531572,0,0,113227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.0985109,.3108108,27.0375,.1592357,.5319396,.220504,.0477707,.0069784,0,.0048849,.0048849,.0055827,71890,0,.0301974,.031477,1,"Region 5","A"
9.1582384,64.619434,2.096453,"0","112","088","9",115000,41.7,,47.6,26,"2004-09-28","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4,37.1,0,.3769068,0,0,111648,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,.0344037,.1604167,26.24422,.0170068,.2798354,.1559633,.0493197,0,0,0,0,0,36480,1,.0246914,.0617647,0,"Region 6","W"
28.353449,68.074798,.311943,"0","118","072","7",115000,41.3,,57.8,39,"2003-09-25","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,41.1,0,.3006683,0,0,112577,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,.0943531,.1120984,32.16447,.1979504,.289801,.2172981,.0026969,.048401,0,0,.0267934,.039758,61136,1,.0211443,.0102652,0,"Region 1","W"
1041.6189,2.39723,0,"0","131","110","9",115000,48.8,,42.9,64,"1994-10-03","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,51.5,1,.1828882,0,0,113555,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.2081081,.2727273,40.99696,.2181102,.4940712,.3141892,.084252,.0138436,0,0,.009772,.0154723,83654,0,.0421607,.0443491,1,"Region 2","B"
1041.6189,2.39723,0,"2","119","096","9",115000,48.8,,42.9,35,"2005-04-20","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.9,51.5,0,.7225828,0,0,112358,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.2081081,.2727273,40.99696,.2181102,.4940712,.3141892,.084252,.0138436,0,0,.009772,.0154723,83654,0,.0421607,.0443491,1,"Region 2","W"
140.70582,15.732725,.051981,"0","099","095","9",115000,36.1,,47.3,35,"2010-12-30","F",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,9.4,40.5,1,.8867264,0,0,111824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.0988568,.1072773,31.14333,.1374046,.4712362,.2394082,.0273911,.0065681,0,0,.0065681,.0221675,66250,.4476875,.0440636,.0145631,.5523126,"Region 1","H"
551.21675,5.841152,.267153,"0","132","105","9",115000,33.9,,51.9,67,"1979-10-05","M",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.8,30.8,0,.6517891,0,0,110123,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,.2141536,.3019591,25.41232,.079205,.4991103,.2021277,.010976,.011276,0,0,.010089,.0077151,71765,0,.0498221,.0360021,1,"Region 5","W"
1727.7249,1.842886,0,"0","114","156","9",115000,51.9,,51.1,60,"2002-08-23","M",1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2,50.7,0,.8949531,0,0,114981,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.3476805,.2366941,34.41223,.0843373,.5210325,.3237685,.0256024,.0128062,0,0,0,.0306236,114484,0,.0286807,.0383065,1,"Region 4","W"
65.580084,21.588088,.400295,"0","128","062","9",115000,32.6,,46.6,73,"1997-11-05","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1,28.9,0,.5053621,0,0,110714,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,.0376176,.140056,24.06083,.0020161,.3159664,.0877743,0,.0059084,.070901,.0029542,.0029542,.0369276,33490,1,.0638655,.0356125,0,"Region 6","W"
